resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR060,6 Lansdowne Hill,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.434278,-0.103519,0.28,51,51,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR061,22 Wyvil Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.481123,-0.125283,0.05,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR062,The Cricketers,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.484028,-0.112332,0.07,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR063,1-7 Aytoun Road and Aytoun Court,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.468955,-0.115252,0.15,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR064,Plot Adjacent 29 Sternhold Avenue,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.438136,-0.126727,0.03,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR065,"Land At Rear Of Robins Court, Kings Avenue",http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.453013,-0.126864,0.06,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR066,101 Streatham High Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.429476,-0.127596,0.23,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR067,382A To 384 Norwood Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.433088,-0.102554,0.1,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR068,3 To 27 Wilcox Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.47922,-0.125143,0.21,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR069,Hero of switzerland,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.46674,-0.103903,0.04,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR070,Denby Court,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.493055,-0.113464,0.52,116,116,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR071,Patmos Lodge,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.475816,-0.105711,0.23,34,34,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR072,Lansdowne Wood Close,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,,not owned by a public authority,pending decision,,,51.434233,-0.105698,0.07,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR073,Ashmole Estate,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,,not owned by a public authority,pending decision,,,51.482957,-0.116477,0.29,,,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
